order_details_id	order_id	order_date	order_time	order_datetime	item_id	item_name	category	price	price_range
259	109	2023-01-02	18:27:50	2023-01-02 18:27:50	117	Chicken Burrito	Mexican	12.95	$10 or more
260	109	2023-01-02	18:27:50	2023-01-02 18:27:50	113	Edamame	Asian	5.00	Under $10
261	109	2023-01-02	18:27:50	2023-01-02 18:27:50	119	Chicken Torta	Mexican	11.95	$10 or more
262	110	2023-01-02	18:36:19	2023-01-02 18:36:19	107	Orange Chicken	Asian	16.50	$10 or more
263	110	2023-01-02	18:36:19	2023-01-02 18:36:19	111	California Roll	Asian	11.95	$10 or more
264	110	2023-01-02	18:36:19	2023-01-02 18:36:19	121	Cheese Quesadillas	Mexican	10.50	$10 or more
265	110	2023-01-02	18:36:19	2023-01-02 18:36:19	122	Chips & Salsa	Mexican	7.00	Under $10
266	111	2023-01-02	18:38:01	2023-01-02 18:38:01	102	Cheeseburger	American	13.95	$10 or more
267	111	2023-01-02	18:38:01	2023-01-02 18:38:01	124	Spaghetti	Italian	14.50	$10 or more
268	111	2023-01-02	18:38:01	2023-01-02 18:38:01	113	Edamame	Asian	5.00	Under $10
269	111	2023-01-02	18:38:01	2023-01-02 18:38:01	130	Shrimp Scampi	Italian	19.95	$10 or more
270	112	2023-01-02	18:41:40	2023-01-02 18:41:40	113	Edamame	Asian	5.00	Under $10
271	113	2023-01-02	18:50:21	2023-01-02 18:50:21	102	Cheeseburger	American	13.95	$10 or more
272	113	2023-01-02	18:50:21	2023-01-02 18:50:21	129	Mushroom Ravioli	Italian	15.50	$10 or more
273	113	2023-01-02	18:50:21	2023-01-02 18:50:21	105	Mac & Cheese	American	7.00	Under $10
274	114	2023-01-02	18:59:32	2023-01-02 18:59:32	113	Edamame	Asian	5.00	Under $10
275	114	2023-01-02	18:59:32	2023-01-02 18:59:32	120	Steak Torta	Mexican	13.95	$10 or more
276	115	2023-01-02	19:05:17	2023-01-02 19:05:17	107	Orange Chicken	Asian	16.50	$10 or more
277	115	2023-01-02	19:05:17	2023-01-02 19:05:17	111	California Roll	Asian	11.95	$10 or more
278	115	2023-01-02	19:05:17	2023-01-02 19:05:17	106	French Fries	American	7.00	Under $10
279	116	2023-01-02	19:18:49	2023-01-02 19:18:49	124	Spaghetti	Italian	14.50	$10 or more
280	117	2023-01-02	19:23:02	2023-01-02 19:23:02	118	Steak Burrito	Mexican	14.95	$10 or more
281	117	2023-01-02	19:23:02	2023-01-02 19:23:02	120	Steak Torta	Mexican	13.95	$10 or more
282	118	2023-01-02	19:26:59	2023-01-02 19:26:59	119	Chicken Torta	Mexican	11.95	$10 or more
283	118	2023-01-02	19:26:59	2023-01-02 19:26:59	131	Chicken Parmesan	Italian	17.95	$10 or more
284	119	2023-01-02	19:32:29	2023-01-02 19:32:29	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
285	120	2023-01-02	19:35:07	2023-01-02 19:35:07	108	Tofu Pad Thai	Asian	14.50	$10 or more
286	120	2023-01-02	19:35:07	2023-01-02 19:35:07	109	Korean Beef Bowl	Asian	17.95	$10 or more
287	120	2023-01-02	19:35:07	2023-01-02 19:35:07	131	Chicken Parmesan	Italian	17.95	$10 or more
288	121	2023-01-02	19:38:48	2023-01-02 19:38:48	101	Hamburger	American	12.95	$10 or more
289	121	2023-01-02	19:38:48	2023-01-02 19:38:48	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
290	121	2023-01-02	19:38:48	2023-01-02 19:38:48	120	Steak Torta	Mexican	13.95	$10 or more
291	121	2023-01-02	19:38:48	2023-01-02 19:38:48	105	Mac & Cheese	American	7.00	Under $10
292	122	2023-01-02	19:50:19	2023-01-02 19:50:19	117	Chicken Burrito	Mexican	12.95	$10 or more
293	123	2023-01-02	20:12:09	2023-01-02 20:12:09	110	Pork Ramen	Asian	17.95	$10 or more
294	124	2023-01-02	20:12:34	2023-01-02 20:12:34	101	Hamburger	American	12.95	$10 or more
295	124	2023-01-02	20:12:34	2023-01-02 20:12:34	120	Steak Torta	Mexican	13.95	$10 or more
296	124	2023-01-02	20:12:34	2023-01-02 20:12:34	122	Chips & Salsa	Mexican	7.00	Under $10
297	124	2023-01-02	20:12:34	2023-01-02 20:12:34	114	Potstickers	Asian	9.00	Under $10
299	126	2023-01-02	20:53:42	2023-01-02 20:53:42	132	Eggplant Parmesan	Italian	16.95	$10 or more
300	127	2023-01-02	20:58:23	2023-01-02 20:58:23	113	Edamame	Asian	5.00	Under $10
301	128	2023-01-02	21:05:06	2023-01-02 21:05:06	122	Chips & Salsa	Mexican	7.00	Under $10
302	129	2023-01-02	21:13:02	2023-01-02 21:13:02	107	Orange Chicken	Asian	16.50	$10 or more
303	129	2023-01-02	21:13:02	2023-01-02 21:13:02	114	Potstickers	Asian	9.00	Under $10
304	130	2023-01-02	21:14:55	2023-01-02 21:14:55	109	Korean Beef Bowl	Asian	17.95	$10 or more
305	130	2023-01-02	21:14:55	2023-01-02 21:14:55	110	Pork Ramen	Asian	17.95	$10 or more
306	130	2023-01-02	21:14:55	2023-01-02 21:14:55	129	Mushroom Ravioli	Italian	15.50	$10 or more
307	130	2023-01-02	21:14:55	2023-01-02 21:14:55	105	Mac & Cheese	American	7.00	Under $10
308	131	2023-01-02	21:33:10	2023-01-02 21:33:10	104	Veggie Burger	American	10.50	$10 or more
309	131	2023-01-02	21:33:10	2023-01-02 21:33:10	124	Spaghetti	Italian	14.50	$10 or more
310	131	2023-01-02	21:33:10	2023-01-02 21:33:10	126	Fettuccine Alfredo	Italian	14.50	$10 or more
311	131	2023-01-02	21:33:10	2023-01-02 21:33:10	123	Chips & Guacamole	Mexican	9.00	Under $10
312	132	2023-01-02	21:42:45	2023-01-02 21:42:45	113	Edamame	Asian	5.00	Under $10
313	133	2023-01-02	22:00:17	2023-01-02 22:00:17	101	Hamburger	American	12.95	$10 or more
314	133	2023-01-02	22:00:17	2023-01-02 22:00:17	109	Korean Beef Bowl	Asian	17.95	$10 or more
315	133	2023-01-02	22:00:17	2023-01-02 22:00:17	114	Potstickers	Asian	9.00	Under $10
316	134	2023-01-02	22:13:24	2023-01-02 22:13:24	107	Orange Chicken	Asian	16.50	$10 or more
317	134	2023-01-02	22:13:24	2023-01-02 22:13:24	105	Mac & Cheese	American	7.00	Under $10
318	134	2023-01-02	22:13:24	2023-01-02 22:13:24	123	Chips & Guacamole	Mexican	9.00	Under $10
319	135	2023-01-02	22:29:34	2023-01-02 22:29:34	132	Eggplant Parmesan	Italian	16.95	$10 or more
320	136	2023-01-02	22:32:49	2023-01-02 22:32:49	124	Spaghetti	Italian	14.50	$10 or more
321	136	2023-01-02	22:32:49	2023-01-02 22:32:49	118	Steak Burrito	Mexican	14.95	$10 or more
322	137	2023-01-03	11:34:10	2023-01-03 11:34:10	128	Cheese Lasagna	Italian	15.50	$10 or more
323	137	2023-01-03	11:34:10	2023-01-03 11:34:10	113	Edamame	Asian	5.00	Under $10
324	137	2023-01-03	11:34:10	2023-01-03 11:34:10	122	Chips & Salsa	Mexican	7.00	Under $10
325	138	2023-01-03	11:44:50	2023-01-03 11:44:50	102	Cheeseburger	American	13.95	$10 or more
326	138	2023-01-03	11:44:50	2023-01-03 11:44:50	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
327	138	2023-01-03	11:44:50	2023-01-03 11:44:50	127	Meat Lasagna	Italian	17.95	$10 or more
328	138	2023-01-03	11:44:50	2023-01-03 11:44:50	120	Steak Torta	Mexican	13.95	$10 or more
329	139	2023-01-03	11:57:39	2023-01-03 11:57:39	124	Spaghetti	Italian	14.50	$10 or more
330	140	2023-01-03	12:26:44	2023-01-03 12:26:44	119	Chicken Torta	Mexican	11.95	$10 or more
331	140	2023-01-03	12:26:44	2023-01-03 12:26:44	132	Eggplant Parmesan	Italian	16.95	$10 or more
332	141	2023-01-03	13:16:01	2023-01-03 13:16:01	108	Tofu Pad Thai	Asian	14.50	$10 or more
333	142	2023-01-03	13:33:59	2023-01-03 13:33:59	126	Fettuccine Alfredo	Italian	14.50	$10 or more
334	143	2023-01-03	13:41:36	2023-01-03 13:41:36	102	Cheeseburger	American	13.95	$10 or more
335	143	2023-01-03	13:41:36	2023-01-03 13:41:36	108	Tofu Pad Thai	Asian	14.50	$10 or more
336	143	2023-01-03	13:41:36	2023-01-03 13:41:36	109	Korean Beef Bowl	Asian	17.95	$10 or more
337	143	2023-01-03	13:41:36	2023-01-03 13:41:36	129	Mushroom Ravioli	Italian	15.50	$10 or more
338	143	2023-01-03	13:41:36	2023-01-03 13:41:36	113	Edamame	Asian	5.00	Under $10
339	143	2023-01-03	13:41:36	2023-01-03 13:41:36	119	Chicken Torta	Mexican	11.95	$10 or more
340	143	2023-01-03	13:41:36	2023-01-03 13:41:36	106	French Fries	American	7.00	Under $10
341	143	2023-01-03	13:41:36	2023-01-03 13:41:36	132	Eggplant Parmesan	Italian	16.95	$10 or more
342	144	2023-01-03	13:44:28	2023-01-03 13:44:28	101	Hamburger	American	12.95	$10 or more
343	144	2023-01-03	13:44:28	2023-01-03 13:44:28	107	Orange Chicken	Asian	16.50	$10 or more
344	144	2023-01-03	13:44:28	2023-01-03 13:44:28	102	Cheeseburger	American	13.95	$10 or more
345	144	2023-01-03	13:44:28	2023-01-03 13:44:28	104	Veggie Burger	American	10.50	$10 or more
346	144	2023-01-03	13:44:28	2023-01-03 13:44:28	124	Spaghetti	Italian	14.50	$10 or more
347	144	2023-01-03	13:44:28	2023-01-03 13:44:28	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
348	144	2023-01-03	13:44:28	2023-01-03 13:44:28	112	Salmon Roll	Asian	14.95	$10 or more
349	144	2023-01-03	13:44:28	2023-01-03 13:44:28	105	Mac & Cheese	American	7.00	Under $10
350	144	2023-01-03	13:44:28	2023-01-03 13:44:28	105	Mac & Cheese	American	7.00	Under $10
351	144	2023-01-03	13:44:28	2023-01-03 13:44:28	122	Chips & Salsa	Mexican	7.00	Under $10
352	144	2023-01-03	13:44:28	2023-01-03 13:44:28	106	French Fries	American	7.00	Under $10
353	144	2023-01-03	13:44:28	2023-01-03 13:44:28	132	Eggplant Parmesan	Italian	16.95	$10 or more
354	145	2023-01-03	13:53:48	2023-01-03 13:53:48	114	Potstickers	Asian	9.00	Under $10
355	146	2023-01-03	14:22:10	2023-01-03 14:22:10	102	Cheeseburger	American	13.95	$10 or more
356	146	2023-01-03	14:22:10	2023-01-03 14:22:10	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
357	146	2023-01-03	14:22:10	2023-01-03 14:22:10	109	Korean Beef Bowl	Asian	17.95	$10 or more
359	148	2023-01-03	14:40:42	2023-01-03 14:40:42	128	Cheese Lasagna	Italian	15.50	$10 or more
360	149	2023-01-03	14:48:45	2023-01-03 14:48:45	131	Chicken Parmesan	Italian	17.95	$10 or more
361	150	2023-01-03	14:49:58	2023-01-03 14:49:58	113	Edamame	Asian	5.00	Under $10
362	151	2023-01-03	15:09:34	2023-01-03 15:09:34	105	Mac & Cheese	American	7.00	Under $10
363	151	2023-01-03	15:09:34	2023-01-03 15:09:34	123	Chips & Guacamole	Mexican	9.00	Under $10
364	152	2023-01-03	15:09:42	2023-01-03 15:09:42	109	Korean Beef Bowl	Asian	17.95	$10 or more
365	152	2023-01-03	15:09:42	2023-01-03 15:09:42	131	Chicken Parmesan	Italian	17.95	$10 or more
366	152	2023-01-03	15:09:42	2023-01-03 15:09:42	106	French Fries	American	7.00	Under $10
367	152	2023-01-03	15:09:42	2023-01-03 15:09:42	114	Potstickers	Asian	9.00	Under $10
368	153	2023-01-03	15:16:34	2023-01-03 15:16:34	129	Mushroom Ravioli	Italian	15.50	$10 or more
369	154	2023-01-03	15:22:43	2023-01-03 15:22:43	119	Chicken Torta	Mexican	11.95	$10 or more
370	155	2023-01-03	15:28:59	2023-01-03 15:28:59	104	Veggie Burger	American	10.50	$10 or more
371	155	2023-01-03	15:28:59	2023-01-03 15:28:59	111	California Roll	Asian	11.95	$10 or more
372	155	2023-01-03	15:28:59	2023-01-03 15:28:59	113	Edamame	Asian	5.00	Under $10
373	155	2023-01-03	15:28:59	2023-01-03 15:28:59	118	Steak Burrito	Mexican	14.95	$10 or more
374	156	2023-01-03	15:42:19	2023-01-03 15:42:19	111	California Roll	Asian	11.95	$10 or more
375	156	2023-01-03	15:42:19	2023-01-03 15:42:19	106	French Fries	American	7.00	Under $10
376	157	2023-01-03	15:43:03	2023-01-03 15:43:03	117	Chicken Burrito	Mexican	12.95	$10 or more
377	157	2023-01-03	15:43:03	2023-01-03 15:43:03	128	Cheese Lasagna	Italian	15.50	$10 or more
378	157	2023-01-03	15:43:03	2023-01-03 15:43:03	120	Steak Torta	Mexican	13.95	$10 or more
379	157	2023-01-03	15:43:03	2023-01-03 15:43:03	130	Shrimp Scampi	Italian	19.95	$10 or more
380	158	2023-01-03	15:54:30	2023-01-03 15:54:30	127	Meat Lasagna	Italian	17.95	$10 or more
381	158	2023-01-03	15:54:30	2023-01-03 15:54:30	106	French Fries	American	7.00	Under $10
382	159	2023-01-03	15:59:22	2023-01-03 15:59:22	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
383	159	2023-01-03	15:59:22	2023-01-03 15:59:22	106	French Fries	American	7.00	Under $10
384	160	2023-01-03	16:35:33	2023-01-03 16:35:33	108	Tofu Pad Thai	Asian	14.50	$10 or more
385	161	2023-01-03	16:43:46	2023-01-03 16:43:46	109	Korean Beef Bowl	Asian	17.95	$10 or more
386	161	2023-01-03	16:43:46	2023-01-03 16:43:46	122	Chips & Salsa	Mexican	7.00	Under $10
388	162	2023-01-03	16:51:22	2023-01-03 16:51:22	107	Orange Chicken	Asian	16.50	$10 or more
389	163	2023-01-03	16:54:54	2023-01-03 16:54:54	109	Korean Beef Bowl	Asian	17.95	$10 or more
390	163	2023-01-03	16:54:54	2023-01-03 16:54:54	113	Edamame	Asian	5.00	Under $10
391	163	2023-01-03	16:54:54	2023-01-03 16:54:54	114	Potstickers	Asian	9.00	Under $10
392	164	2023-01-03	16:56:33	2023-01-03 16:56:33	102	Cheeseburger	American	13.95	$10 or more
393	164	2023-01-03	16:56:33	2023-01-03 16:56:33	113	Edamame	Asian	5.00	Under $10
394	165	2023-01-03	16:57:37	2023-01-03 16:57:37	119	Chicken Torta	Mexican	11.95	$10 or more
395	166	2023-01-03	16:58:51	2023-01-03 16:58:51	119	Chicken Torta	Mexican	11.95	$10 or more
396	167	2023-01-03	17:00:49	2023-01-03 17:00:49	101	Hamburger	American	12.95	$10 or more
397	167	2023-01-03	17:00:49	2023-01-03 17:00:49	117	Chicken Burrito	Mexican	12.95	$10 or more
398	167	2023-01-03	17:00:49	2023-01-03 17:00:49	113	Edamame	Asian	5.00	Under $10
399	168	2023-01-03	17:02:27	2023-01-03 17:02:27	107	Orange Chicken	Asian	16.50	$10 or more
400	168	2023-01-03	17:02:27	2023-01-03 17:02:27	132	Eggplant Parmesan	Italian	16.95	$10 or more
401	169	2023-01-03	17:15:48	2023-01-03 17:15:48	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
402	169	2023-01-03	17:15:48	2023-01-03 17:15:48	110	Pork Ramen	Asian	17.95	$10 or more
403	169	2023-01-03	17:15:48	2023-01-03 17:15:48	120	Steak Torta	Mexican	13.95	$10 or more
404	170	2023-01-03	17:21:31	2023-01-03 17:21:31	109	Korean Beef Bowl	Asian	17.95	$10 or more
405	171	2023-01-03	17:23:03	2023-01-03 17:23:03	111	California Roll	Asian	11.95	$10 or more
406	172	2023-01-03	17:29:24	2023-01-03 17:29:24	111	California Roll	Asian	11.95	$10 or more
407	172	2023-01-03	17:29:24	2023-01-03 17:29:24	123	Chips & Guacamole	Mexican	9.00	Under $10
408	172	2023-01-03	17:29:24	2023-01-03 17:29:24	106	French Fries	American	7.00	Under $10
409	173	2023-01-03	17:35:30	2023-01-03 17:35:30	102	Cheeseburger	American	13.95	$10 or more
410	173	2023-01-03	17:35:30	2023-01-03 17:35:30	108	Tofu Pad Thai	Asian	14.50	$10 or more
411	173	2023-01-03	17:35:30	2023-01-03 17:35:30	132	Eggplant Parmesan	Italian	16.95	$10 or more
412	174	2023-01-03	17:37:49	2023-01-03 17:37:49	107	Orange Chicken	Asian	16.50	$10 or more
413	174	2023-01-03	17:37:49	2023-01-03 17:37:49	102	Cheeseburger	American	13.95	$10 or more
414	174	2023-01-03	17:37:49	2023-01-03 17:37:49	102	Cheeseburger	American	13.95	$10 or more
415	174	2023-01-03	17:37:49	2023-01-03 17:37:49	110	Pork Ramen	Asian	17.95	$10 or more
416	175	2023-01-03	17:50:51	2023-01-03 17:50:51	117	Chicken Burrito	Mexican	12.95	$10 or more
417	176	2023-01-03	17:51:57	2023-01-03 17:51:57	102	Cheeseburger	American	13.95	$10 or more
418	176	2023-01-03	17:51:57	2023-01-03 17:51:57	118	Steak Burrito	Mexican	14.95	$10 or more
419	177	2023-01-03	17:54:36	2023-01-03 17:54:36	111	California Roll	Asian	11.95	$10 or more
420	177	2023-01-03	17:54:36	2023-01-03 17:54:36	106	French Fries	American	7.00	Under $10
421	178	2023-01-03	18:15:03	2023-01-03 18:15:03	118	Steak Burrito	Mexican	14.95	$10 or more
422	179	2023-01-03	18:20:14	2023-01-03 18:20:14	109	Korean Beef Bowl	Asian	17.95	$10 or more
423	179	2023-01-03	18:20:14	2023-01-03 18:20:14	120	Steak Torta	Mexican	13.95	$10 or more
424	179	2023-01-03	18:20:14	2023-01-03 18:20:14	132	Eggplant Parmesan	Italian	16.95	$10 or more
425	180	2023-01-03	18:33:34	2023-01-03 18:33:34	108	Tofu Pad Thai	Asian	14.50	$10 or more
426	180	2023-01-03	18:33:34	2023-01-03 18:33:34	119	Chicken Torta	Mexican	11.95	$10 or more
427	181	2023-01-03	18:49:32	2023-01-03 18:49:32	129	Mushroom Ravioli	Italian	15.50	$10 or more
428	182	2023-01-03	18:50:10	2023-01-03 18:50:10	115	Chicken Tacos	Mexican	11.95	$10 or more
429	182	2023-01-03	18:50:10	2023-01-03 18:50:10	118	Steak Burrito	Mexican	14.95	$10 or more
430	183	2023-01-03	18:54:55	2023-01-03 18:54:55	111	California Roll	Asian	11.95	$10 or more
431	183	2023-01-03	18:54:55	2023-01-03 18:54:55	130	Shrimp Scampi	Italian	19.95	$10 or more
432	183	2023-01-03	18:54:55	2023-01-03 18:54:55	130	Shrimp Scampi	Italian	19.95	$10 or more
433	184	2023-01-03	18:59:05	2023-01-03 18:59:05	109	Korean Beef Bowl	Asian	17.95	$10 or more
434	185	2023-01-03	19:08:33	2023-01-03 19:08:33	120	Steak Torta	Mexican	13.95	$10 or more
435	185	2023-01-03	19:08:33	2023-01-03 19:08:33	130	Shrimp Scampi	Italian	19.95	$10 or more
436	186	2023-01-03	19:36:00	2023-01-03 19:36:00	129	Mushroom Ravioli	Italian	15.50	$10 or more
437	186	2023-01-03	19:36:00	2023-01-03 19:36:00	105	Mac & Cheese	American	7.00	Under $10
438	186	2023-01-03	19:36:00	2023-01-03 19:36:00	130	Shrimp Scampi	Italian	19.95	$10 or more
439	186	2023-01-03	19:36:00	2023-01-03 19:36:00	106	French Fries	American	7.00	Under $10
440	187	2023-01-03	19:37:12	2023-01-03 19:37:12	124	Spaghetti	Italian	14.50	$10 or more
441	187	2023-01-03	19:37:12	2023-01-03 19:37:12	130	Shrimp Scampi	Italian	19.95	$10 or more
442	188	2023-01-03	20:08:39	2023-01-03 20:08:39	124	Spaghetti	Italian	14.50	$10 or more
443	188	2023-01-03	20:08:39	2023-01-03 20:08:39	113	Edamame	Asian	5.00	Under $10
444	188	2023-01-03	20:08:39	2023-01-03 20:08:39	118	Steak Burrito	Mexican	14.95	$10 or more
445	189	2023-01-03	20:12:14	2023-01-03 20:12:14	107	Orange Chicken	Asian	16.50	$10 or more
446	189	2023-01-03	20:12:14	2023-01-03 20:12:14	106	French Fries	American	7.00	Under $10
447	190	2023-01-03	20:14:23	2023-01-03 20:14:23	101	Hamburger	American	12.95	$10 or more
448	190	2023-01-03	20:14:23	2023-01-03 20:14:23	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
449	190	2023-01-03	20:14:23	2023-01-03 20:14:23	112	Salmon Roll	Asian	14.95	$10 or more
450	190	2023-01-03	20:14:23	2023-01-03 20:14:23	119	Chicken Torta	Mexican	11.95	$10 or more
451	191	2023-01-03	20:24:50	2023-01-03 20:24:50	102	Cheeseburger	American	13.95	$10 or more
452	191	2023-01-03	20:24:50	2023-01-03 20:24:50	103	Hot Dog	American	9.00	Under $10
453	192	2023-01-03	20:30:08	2023-01-03 20:30:08	120	Steak Torta	Mexican	13.95	$10 or more
454	192	2023-01-03	20:30:08	2023-01-03 20:30:08	105	Mac & Cheese	American	7.00	Under $10
455	193	2023-01-03	20:55:47	2023-01-03 20:55:47	107	Orange Chicken	Asian	16.50	$10 or more
456	193	2023-01-03	20:55:47	2023-01-03 20:55:47	102	Cheeseburger	American	13.95	$10 or more
457	193	2023-01-03	20:55:47	2023-01-03 20:55:47	103	Hot Dog	American	9.00	Under $10
458	194	2023-01-03	21:21:24	2023-01-03 21:21:24	101	Hamburger	American	12.95	$10 or more
459	195	2023-01-03	21:25:20	2023-01-03 21:25:20	101	Hamburger	American	12.95	$10 or more
460	196	2023-01-03	21:40:14	2023-01-03 21:40:14	120	Steak Torta	Mexican	13.95	$10 or more
461	196	2023-01-03	21:40:14	2023-01-03 21:40:14	122	Chips & Salsa	Mexican	7.00	Under $10
462	196	2023-01-03	21:40:14	2023-01-03 21:40:14	132	Eggplant Parmesan	Italian	16.95	$10 or more
463	197	2023-01-03	21:47:48	2023-01-03 21:47:48	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
464	197	2023-01-03	21:47:48	2023-01-03 21:47:48	110	Pork Ramen	Asian	17.95	$10 or more
465	197	2023-01-03	21:47:48	2023-01-03 21:47:48	127	Meat Lasagna	Italian	17.95	$10 or more
466	197	2023-01-03	21:47:48	2023-01-03 21:47:48	121	Cheese Quesadillas	Mexican	10.50	$10 or more
467	198	2023-01-03	21:55:42	2023-01-03 21:55:42	107	Orange Chicken	Asian	16.50	$10 or more
468	198	2023-01-03	21:55:42	2023-01-03 21:55:42	103	Hot Dog	American	9.00	Under $10
469	199	2023-01-03	22:10:38	2023-01-03 22:10:38	103	Hot Dog	American	9.00	Under $10
471	201	2023-01-03	22:29:59	2023-01-03 22:29:59	116	Steak Tacos	Mexican	13.95	$10 or more
472	201	2023-01-03	22:29:59	2023-01-03 22:29:59	104	Veggie Burger	American	10.50	$10 or more
473	201	2023-01-03	22:29:59	2023-01-03 22:29:59	117	Chicken Burrito	Mexican	12.95	$10 or more
475	202	2023-01-03	22:50:29	2023-01-03 22:50:29	102	Cheeseburger	American	13.95	$10 or more
476	203	2023-01-04	11:30:48	2023-01-04 11:30:48	102	Cheeseburger	American	13.95	$10 or more
477	203	2023-01-04	11:30:48	2023-01-04 11:30:48	127	Meat Lasagna	Italian	17.95	$10 or more
478	203	2023-01-04	11:30:48	2023-01-04 11:30:48	112	Salmon Roll	Asian	14.95	$10 or more
479	203	2023-01-04	11:30:48	2023-01-04 11:30:48	114	Potstickers	Asian	9.00	Under $10
480	204	2023-01-04	11:36:25	2023-01-04 11:36:25	122	Chips & Salsa	Mexican	7.00	Under $10
481	205	2023-01-04	11:43:54	2023-01-04 11:43:54	102	Cheeseburger	American	13.95	$10 or more
482	205	2023-01-04	11:43:54	2023-01-04 11:43:54	103	Hot Dog	American	9.00	Under $10
483	205	2023-01-04	11:43:54	2023-01-04 11:43:54	119	Chicken Torta	Mexican	11.95	$10 or more
484	206	2023-01-04	11:45:10	2023-01-04 11:45:10	111	California Roll	Asian	11.95	$10 or more
485	206	2023-01-04	11:45:10	2023-01-04 11:45:10	113	Edamame	Asian	5.00	Under $10
486	206	2023-01-04	11:45:10	2023-01-04 11:45:10	122	Chips & Salsa	Mexican	7.00	Under $10
487	207	2023-01-04	12:03:58	2023-01-04 12:03:58	122	Chips & Salsa	Mexican	7.00	Under $10
488	208	2023-01-04	12:12:05	2023-01-04 12:12:05	101	Hamburger	American	12.95	$10 or more
489	208	2023-01-04	12:12:05	2023-01-04 12:12:05	101	Hamburger	American	12.95	$10 or more
490	208	2023-01-04	12:12:05	2023-01-04 12:12:05	103	Hot Dog	American	9.00	Under $10
491	208	2023-01-04	12:12:05	2023-01-04 12:12:05	113	Edamame	Asian	5.00	Under $10
492	208	2023-01-04	12:12:05	2023-01-04 12:12:05	114	Potstickers	Asian	9.00	Under $10
493	209	2023-01-04	12:29:17	2023-01-04 12:29:17	102	Cheeseburger	American	13.95	$10 or more
494	210	2023-01-04	12:34:13	2023-01-04 12:34:13	131	Chicken Parmesan	Italian	17.95	$10 or more
495	211	2023-01-04	12:54:20	2023-01-04 12:54:20	113	Edamame	Asian	5.00	Under $10
496	212	2023-01-04	13:16:03	2023-01-04 13:16:03	110	Pork Ramen	Asian	17.95	$10 or more
497	213	2023-01-04	13:20:39	2023-01-04 13:20:39	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
498	214	2023-01-04	13:39:16	2023-01-04 13:39:16	110	Pork Ramen	Asian	17.95	$10 or more
499	214	2023-01-04	13:39:16	2023-01-04 13:39:16	117	Chicken Burrito	Mexican	12.95	$10 or more
500	214	2023-01-04	13:39:16	2023-01-04 13:39:16	129	Mushroom Ravioli	Italian	15.50	$10 or more
501	214	2023-01-04	13:39:16	2023-01-04 13:39:16	130	Shrimp Scampi	Italian	19.95	$10 or more
502	215	2023-01-04	13:44:49	2023-01-04 13:44:49	126	Fettuccine Alfredo	Italian	14.50	$10 or more
503	216	2023-01-04	14:31:56	2023-01-04 14:31:56	101	Hamburger	American	12.95	$10 or more
504	216	2023-01-04	14:31:56	2023-01-04 14:31:56	124	Spaghetti	Italian	14.50	$10 or more
505	216	2023-01-04	14:31:56	2023-01-04 14:31:56	109	Korean Beef Bowl	Asian	17.95	$10 or more
